ano,codigo_municipio,municipio,id_candidato,nome_candidato,nome_urna,partido,genero,cor_raca,grau_instrucao,ocupacao,situacao_final,eleito,ideologia,ideologia_sensibilidade,Pessoas físicas,Recursos próprios,Fundo Partidário,FEFC,Transferências políticas,Financiamento coletivo,Empresas,Outros,receita_total_nominal,receita_publica_nominal,fracao_publica_candidato,fator_ipca_2024,receita_total_2024,log2_receita,Pessoas físicas_2024,Recursos próprios_2024,Fundo Partidário_2024,FEFC_2024,Transferências políticas_2024,Financiamento coletivo_2024,Empresas_2024,Outros_2024,despesa_total_nominal,despesa_digital_nominal,despesa_impulsionamento_nominal,despesa_paginas_internet_nominal,despesa_audiovisual_nominal,linhas_despesa,despesa_nao_digital_nominal,fator_ipca_despesa_2024,despesa_total_2024,despesa_digital_2024,despesa_nao_digital_2024,despesa_impulsionamento_2024,despesa_paginas_internet_2024,despesa_audiovisual_2024,fracao_digital,fracao_digital_10pp,adotou_digital,log2_despesa_total,log2_despesa_nao_digital,log2_despesa_digital,partido_votos,nr_federacao,sigla_federacao,composicao_federacao,sq_coligacao,nome_coligacao,composicao_coligacao,tipo_agremiacao,lista_id,votos_nominais,votos_nominais_validos,zonas,votos_ausentes_arquivo,votos_nominais_validos_lista,votos_legenda_validos_lista,votos_validos_lista,partidos_na_lista,votos_validos_municipio,fracao_votos_lista,fracao_votos_candidato_municipio,fracao_votos_candidato_lista,fracao_votos_lista_10pp,log2_votos,log2_votos_lista_milhar,rank_votos_lista,nome_normalizado,retornante,incumbente,votos_anteriores,log2_votos_anteriores,fracao_lista_anterior,fracao_lista_anterior_10pp,lista_anterior_disponivel
2016,87912,PELOTAS,210000032483,ANTÔNIO JESUS DE MOURA SOARES,ANTÔNIO SOARES,PDT,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,MECÂNICO DE MANUTENÇÃO,SUPLENTE,0,Esquerda,Centro,150.0,530.0,498.99,0.0,0.0,0.0,0.0,0.0,1178.99,498.99,0.4232351419435279,1.4804412501104598,1745.425429467731,1.4570297257064524,222.06618751656896,784.6338625585437,738.7253793926184,0.0,0.0,0.0,0.0,0.0,1178.99,0.0,0.0,0.0,0.0,7.0,1178.99,1.4804412501104598,1745.425429467731,0.0,1745.425429467731,0.0,0.0,0.0,0.0,0.0,0,1.4570297257064524,1.4570297257064524,0.0,PDT,-1,#NULO#,#NULO#,210000002825,PARTIDO ISOLADO,PDT,PARTIDO ISOLADO,PARTIDO:PDT,121.0,121.0,3.0,0,21202.0,2971.0,24173.0,1.0,179870.0,0.13439150497581587,0.0006727080669372324,0.00500558474330865,1.3439150497581587,6.930737337562887,4.653805255256417,25.0,ANTONIO JESUS DE MOURA SOARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032426,GETULIO ALBUQUERQUE DA CRUZ,GETULIO CRUZ,DEM,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,MILITAR REFORMADO,SUPLENTE,0,Direita,Direita,200.0,300.0,564.0,0.0,0.0,0.0,0.0,0.0,1064.0,564.0,0.5300751879699248,1.4804412501104598,1575.1894901175292,1.364678594002529,296.088250022092,444.1323750331379,834.9688650622993,0.0,0.0,0.0,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,4.0,1064.0,1.4804412501104598,1575.1894901175292,0.0,1575.1894901175292,0.0,0.0,0.0,0.0,0.0,0,1.364678594002529,1.364678594002529,0.0,DEM,-1,#NULO#,#NULO#,210000002823,DEM-PTC-PHS,DEM / PTC / PHS,COLIGAÇÃO,COLIGACAO:210000002823,53.0,53.0,3.0,0,12763.0,287.0,13050.0,3.0,179870.0,0.07255239895480069,0.0002946572524601101,0.004061302681992337,0.7255239895480068,5.754887502163468,3.812498225333564,27.0,GETULIO ALBUQUERQUE DA CRUZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032412,JOSE FRANCISCO GONCALVES BARCELLOS,CHICO BARCELLOS,PTN,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,0,Direita,Direita,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,642.0,0.0,0.0,1.4804412501104598,950.4432825709152,0.963802046481737,0.0,0.0,0.0,0.0,950.4432825709152,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,5.0,642.0,1.4804412501104598,950.4432825709152,0.0,950.4432825709152,0.0,0.0,0.0,0.0,0.0,0,0.963802046481737,0.963802046481737,0.0,PTN,-1,#NULO#,#NULO#,210000002822,"PP, REDE SUSTENTABILIDADE, PTN",PP / REDE / PTN,COLIGAÇÃO,COLIGACAO:210000002822,26.0,26.0,3.0,0,8719.0,381.0,9100.0,3.0,179870.0,0.050592094290320785,0.00014454884082948797,0.002857142857142857,0.5059209429032078,4.754887502163468,3.3362833878644325,25.0,JOSE FRANCISCO GONCALVES BARCELLOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032729,PAULO FERNANDO ROSALES DA CUNHA,PAULO FERNANDO CUNHA,PT do B,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,PRODUTOR AGROPECUÁRIO,NÃO ELEITO,0,Centro,Centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.4804412501104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4804412501104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,PARTIDO:PT do B,0.0,0.0,,1,1862.0,69.0,1931.0,1.0,179870.0,0.010735531216990049,0.0,0.0,0.10735531216990048,0.0,1.5513929680274543,18.0,PAULO FERNANDO ROSALES DA CUNHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000031873,JOSE PAULO BENEMANN,JOSE BENEMANN,PSDB,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,EMPRESÁRIO,SUPLENTE,0,Centro,Centro,0.0,11270.0,0.0,0.0,0.0,0.0,0.0,0.0,11270.0,0.0,0.0,1.4804412501104598,16684.572888744882,4.144419470910609,0.0,16684.572888744882,0.0,0.0,0.0,0.0,0.0,0.0,11025.05,0.0,0.0,0.0,0.0,18.0,11025.05,1.4804412501104598,16321.938804530324,0.0,16321.938804530324,0.0,0.0,0.0,0.0,0.0,0,4.114528511507348,4.114528511507348,0.0,PSDB,-1,#NULO#,#NULO#,210000002790,PSDB/SOLIDARIEDADE,PSDB / SD,COLIGAÇÃO,COLIGACAO:210000002790,1477.0,1477.0,3.0,0,26910.0,5291.0,32201.0,2.0,179870.0,0.17902373936732086,0.008211486073275143,0.04586814074097078,1.7902373936732086,10.52943055414615,5.053154790475044,6.0,JOSE PAULO BENEMANN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032460,DAIANE RODRIGUES DIAS,DAIANE DIAS,PSB,FEMININO,PRETA,SUPERIOR COMPLETO,OUTROS,ELEITO POR MÉDIA,1,Esquerda,Centro,19680.0,5050.0,471.0,0.0,0.0,0.0,0.0,0.0,25201.0,471.0,0.0186897345343438,1.4804412501104598,37308.5999440337,5.259596395754645,29135.08380217385,7476.228313057822,697.2878288020265,0.0,0.0,0.0,0.0,0.0,25196.84,0.0,0.0,0.0,1950.0,152.0,25196.84,1.4804412501104598,37302.44130843324,0.0,37302.44130843324,0.0,0.0,2886.8604377153965,0.0,0.0,0,5.25936444399121,5.25936444399121,0.0,PSB,-1,#NULO#,#NULO#,210000002824,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,PARTIDO:PSB,2140.0,2140.0,3.0,0,21182.0,361.0,21543.0,1.0,179870.0,0.11976983376883304,0.011897481514427086,0.09933621129833356,1.1976983376883303,11.06406908038551,4.494607615593648,3.0,DAIANE RODRIGUES DIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032718,DIOGO SILVA DE OLIVEIRA,DIOGO OLIVEIRA,PT do B,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR",NÃO ELEITO,0,Centro,Centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.4804412501104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4804412501104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PT do B,-1,#NULO#,#NULO#,210000002840,PARTIDO ISOLADO,PT do B,PARTIDO ISOLADO,PARTIDO:PT do B,153.0,153.0,3.0,0,1862.0,69.0,1931.0,1.0,179870.0,0.010735531216990049,0.0008506143325735253,0.07923355774210254,0.10735531216990048,7.266786540694901,1.5513929680274543,6.0,DIOGO SILVA DE OLIVEIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032313,LIANE SCHEER ROPKE,LIANE SCHEER,PV,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,SUPLENTE,0,Centro,Centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.4804412501104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4804412501104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,PV,-1,#NULO#,#NULO#,210000002817,"PTB,PSD,PV,PSC",PTB / PV / PSC / PSD,COLIGAÇÃO,COLIGACAO:210000002817,4.0,4.0,3.0,0,25272.0,651.0,25923.0,4.0,179870.0,0.14412075387780063,2.223828320453661e-05,0.00015430312849593026,1.4412075387780061,2.321928094887362,4.750767271699517,25.0,LIANE SCHEER ROPKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032461,TONY DE SIQUEIRA SECHI,TONY SECHI,PSB,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,0,Esquerda,Centro,1840.0,7515.0,35000.0,0.0,0.0,0.0,0.0,0.0,44355.0,35000.0,0.7890880396798557,1.4804412501104598,65664.97164864944,6.058857007675934,2724.011900203246,11125.515994580106,51815.44375386609,0.0,0.0,0.0,0.0,0.0,44349.12,0.0,0.0,0.0,1800.0,71.0,44349.12,1.4804412501104598,65656.2666540988,0.0,65656.2666540988,0.0,0.0,2664.794250198828,0.0,0.0,0,6.058668610798634,6.058668610798634,0.0,PSB,-1,#NULO#,#NULO#,210000002824,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,PARTIDO:PSB,1383.0,1383.0,3.0,0,21182.0,361.0,21543.0,1.0,179870.0,0.11976983376883304,0.007688886417968533,0.06419718702130622,1.1976983376883303,10.434628227636725,4.494607615593648,6.0,TONY DE SIQUEIRA SECHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87912,PELOTAS,210000032377,PAULO FRANCISCO VARGAS FERREIRA,PAULO VARGAS,PT,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,CABELEIREIRO E BARBEIRO,SUPLENTE,0,Esquerda,Esquerda,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.4804412501104598,592.176500044184,0.6710002740876998,592.176500044184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,3.0,400.0,1.4804412501104598,592.176500044184,0.0,592.176500044184,0.0,0.0,0.0,0.0,0.0,0,0.6710002740876998,0.6710002740876998,0.0,PT,-1,#NULO#,#NULO#,210000002821,FRENTE PELOTAS PODE,PT / PC do B,COLIGAÇÃO,COLIGACAO:210000002821,53.0,53.0,3.0,0,17426.0,1552.0,18978.0,2.0,179870.0,0.10550953466392395,0.0002946572524601101,0.002792707345347244,1.0550953466392394,5.754887502163468,4.3203402568712805,20.0,PAULO FRANCISCO VARGAS FERREIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
