ano,codigo_municipio,municipio,candidatos,eleitos,candidatos_por_vaga,fracao_receita_zero,gini_receita,auc_receita,auc_receita_dentro_partido,pares_informativos_partido,partidos_informativos,auc_esperada_pelo_numero_candidatos,auc_residuo_numero_candidatos,auc_percentil_ajustado_numero_candidatos,gini_esperado_pelo_numero_candidatos,gini_residuo_numero_candidatos,gini_percentil_ajustado_numero_candidatos
2016,85294,AUGUSTO PESTANA,30,9,3.3333333333333335,0.0,0.3472069591231248,0.8253968253968254,0.8620689655172413,29,4,0.7183745500753047,0.10702227532152064,0.8752515090543259,0.3042764157882488,0.042930543334876003,0.6740442655935613
2016,85308,ARROIO DO SAL,71,9,7.888888888888889,0.056338028169014086,0.5103909803025666,0.6478494623655914,0.76,75,6,0.8128220233634869,-0.16497256099789548,0.08048289738430583,0.46254133670328396,0.04784964359928262,0.6941649899396378
2016,85316,BAGÉ,188,17,11.058823529411764,0.1595744680851064,0.6975375888030788,0.8981768145854833,0.900398406374502,251,10,0.9094134017824667,-0.011236587196983394,0.3983903420523139,0.6443248895117719,0.0532126992913069,0.7082494969818913
2016,85324,SÃO JOSÉ DO HORTÊNCIO,22,9,2.4444444444444446,0.0,0.363475987687081,0.7136752136752136,0.8035714285714286,28,3,0.6826595005980215,0.031015713077192086,0.5935613682092555,0.24831945599844993,0.11515653168863108,0.8812877263581489
2016,85332,BARÃO DE COTEGIPE,40,9,4.444444444444445,0.0,0.34618770244405184,0.4659498207885304,0.6,40,6,0.7507549268047804,-0.28480510601625,0.02012072434607646,0.35673787482024993,-0.010550172376198097,0.49899396378269617
2016,85340,PINHAL,13,9,1.4444444444444444,0.0,0.16691771061830774,0.33333333333333337,0.75,4,3,0.6206420029160454,-0.28730866958271206,0.018108651911468814,0.15537487265428712,0.011542837964020614,0.579476861167002
2016,85359,BARRACÃO,25,9,2.7777777777777777,0.0,0.4039322644040182,0.7083333333333333,0.6222222222222222,45,3,0.6974720897273338,0.010861243605999493,0.5050301810865191,0.2712965362013755,0.1326357282026427,0.8993963782696177
2016,85367,TRÊS CACHOEIRAS,31,9,3.4444444444444446,0.06451612903225806,0.38408822007597765,0.8333333333333334,0.7058823529411765,51,3,0.7221037586396115,0.11122957469372186,0.8792756539235412,0.31023136833260495,0.0738568517433727,0.7907444668008048
2016,85375,BARRA DO RIBEIRO,67,9,7.444444444444445,0.1044776119402985,0.542694711246045,0.8984674329501915,0.8589743589743589,78,3,0.806713593529203,0.09175383942098847,0.8269617706237424,0.4517926776974339,0.09090203354861104,0.8309859154929577
2016,85383,SÃO VENDELINO,23,9,2.5555555555555554,0.0,0.12107620236291172,0.8015873015873016,0.8653846153846154,52,2,0.687824076915897,0.11376322467140465,0.8913480885311871,0.256294580377455,-0.13521837801454328,0.08048289738430583
2016,85391,BARROS CASSAL,35,9,3.888888888888889,0.0,0.3517583085808931,0.7649572649572649,0.7857142857142857,42,3,0.7358217278007112,0.029135537156553704,0.5855130784708249,0.33232872444947964,0.019429584131413435,0.6036217303822937
2016,85405,PROTÁSIO ALVES,16,9,1.7777777777777777,0.0,0.3440035465305875,0.3253968253968254,0.5,15,4,0.6452863708261448,-0.3198895454293194,0.014084507042253521,0.191707581558678,0.1522959649719095,0.93158953722334
2016,85413,BENTO GONÇALVES,170,17,10.0,0.0,0.5766768331982428,0.8585159554017685,0.8417508417508418,297,8,0.8999707866669686,-0.04145483126520011,0.30181086519114686,0.6254467691598362,-0.0487699359615934,0.323943661971831
2016,85421,POUSO NOVO,28,9,3.111111111111111,0.0,0.17024085100307773,0.6403508771929824,0.7105263157894737,38,4,0.7104974109686949,-0.07014653377571245,0.2193158953722334,0.2917694262708403,-0.12152857526776256,0.11468812877263582
2016,85430,BOA VISTA DO BURICÁ,19,9,2.111111111111111,0.0,0.23010823706797767,0.6111111111111112,0.7,10,5,0.6655304371641204,-0.054419326053009254,0.2595573440643863,0.22213760816599237,0.0079706289019853,0.5613682092555332
2016,85448,EUGÊNIO DE CASTRO,23,9,2.5555555555555554,0.0,0.15208759874300104,0.6587301587301587,0.5517241379310345,29,3,0.687824076915897,-0.029093918185738255,0.36016096579476864,0.256294580377455,-0.10420698163445397,0.15694164989939638
2016,85456,BOM JESUS,34,9,3.7777777777777777,0.0,0.5206518469501653,0.7511111111111111,0.7894736842105263,76,2,0.7325574672976116,0.018553643813499443,0.5412474849094567,0.32704279983308293,0.19360904711708238,0.96579476861167
2016,85464,CRISTAL,50,9,5.555555555555555,0.0,0.3799886331903013,0.7127371273712737,0.8,85,4,0.7753112832631146,-0.0625741558918409,0.23943661971830985,0.3977241105298306,-0.017735477339529293,0.4647887323943662
2016,85472,BOM RETIRO DO SUL,55,9,6.111111111111111,0.0,0.36003495651357764,0.748792270531401,0.675,40,8,0.7856407165415372,-0.03684844601013626,0.3299798792756539,0.41529639997060447,-0.055261443457026826,0.3058350100603622
2016,85480,SÃO MIGUEL DAS MISSÕES,34,9,3.7777777777777777,0.029411764705882353,0.5020877297872874,0.6399999999999999,0.8125,80,2,0.7325574672976116,-0.09255746729761172,0.18108651911468812,0.32704279983308293,0.1750449299542045,0.9577464788732394
2016,85499,BOSSOROCA,31,9,3.4444444444444446,0.03225806451612903,0.44615779733634464,0.8383838383838383,0.8888888888888888,36,6,0.7221037586396115,0.11628007974422683,0.89738430583501,0.31023136833260495,0.1359264290037397,0.9054325955734407
2016,85502,GLORINHA,42,9,4.666666666666667,0.0,0.41284483415599915,0.7104377104377104,0.7592592592592593,54,5,0.7561676162424582,-0.045729905804747784,0.28169014084507044,0.365679563828429,0.047165270327570175,0.6921529175050302
2016,85510,BRAGA,19,9,2.111111111111111,0.0,0.2856350300936352,0.8222222222222223,0.8260869565217391,23,4,0.6655304371641204,0.15669178505810188,0.9436619718309859,0.22213760816599237,0.06349742192764285,0.7484909456740443
2016,85529,SEGREDO,31,9,3.4444444444444446,0.03225806451612903,0.44658681566949854,0.7853535353535354,0.7771739130434783,92,2,0.7221037586396115,0.06324977671392384,0.7183098591549296,0.31023136833260495,0.1363554473368936,0.9074446680080482
2016,85537,BUTIÁ,72,9,8.0,0.013888888888888888,0.4951229213611388,0.892416225749559,0.9285714285714286,70,6,0.8142896010204359,0.07812662472912313,0.7665995975855131,0.465135472952954,0.02998744840818479,0.635814889336016
2016,85545,ALEGRIA,29,9,3.2222222222222223,0.0,0.1591021437529525,0.7111111111111111,0.6615384615384615,65,3,0.7145090106779108,-0.0033978995667997003,0.43259557344064387,0.2981268274817151,-0.1390246837287626,0.0744466800804829
2016,85553,CAÇAPAVA DO SUL,75,11,6.818181818181818,0.06666666666666667,0.6044807891317157,0.9176136363636364,0.8723404255319149,94,5,0.8185602042090581,0.09905343215457829,0.8551307847082495,0.47271052317542595,0.1317702659562897,0.89738430583501
2016,85561,SALDANHA MARINHO,21,9,2.3333333333333335,0.0,0.1522395106944534,0.6388888888888888,0.66,50,3,0.6772396522864721,-0.038350763397583254,0.3199195171026157,0.23999094263812074,-0.08775143194366733,0.20321931589537223
2016,85570,CACEQUI,39,9,4.333333333333333,0.1282051282051282,0.5244141476369129,0.9407407407407407,0.9894736842105263,95,3,0.7479368870097542,0.1928038537309864,0.9698189134808853,0.352102626821164,0.17231152081574885,0.9537223340040242
2016,85588,SÃO JOSÉ DO HERVAL,15,9,1.6666666666666667,0.0,0.3241412591824526,0.9166666666666666,1.0,5,4,0.6376449511314738,0.27902171553519284,0.993963782696177,0.180360344519747,0.14378091466270562,0.9215291750503019
2016,85596,CACHOEIRA DO SUL,161,15,10.733333333333333,0.09316770186335403,0.5925545066859617,0.8187214611872146,0.727810650887574,169,9,0.8948143884889269,-0.07609292730171235,0.20724346076458752,0.6152509379312296,-0.02269643124526799,0.43259557344064387
2016,85600,VISTA ALEGRE,22,9,2.4444444444444446,0.0,0.21834430438712737,0.6239316239316239,0.8823529411764706,17,2,0.6826595005980215,-0.05872787666639756,0.24849094567404426,0.24831945599844993,-0.029975151611322554,0.3983903420523139
2016,85618,CACHOEIRINHA,197,17,11.588235294117647,0.030456852791878174,0.7215259316147291,0.9552287581699346,0.93993993993994,333,7,0.9137571969894233,0.04147156118051132,0.6257545271629779,0.6531017430248177,0.0684241885899114,0.7645875251509054
2016,85626,IVORÁ,20,9,2.2222222222222223,0.0,0.3549350662755346,0.7424242424242424,0.6875,24,4,0.6715395515079929,0.0708846909162495,0.7464788732394366,0.23127620584607994,0.12365886042945468,0.8893360160965795
2016,85634,CACIQUE DOBLE,19,9,2.111111111111111,0.0,0.11541538557530107,0.4722222222222222,0.4411764705882353,17,5,0.6655304371641204,-0.1933082149418982,0.06237424547283702,0.22213760816599237,-0.1067222225906913,0.14688128772635814
2016,85642,VILA MARIA,28,9,3.111111111111111,0.0,0.22453113221708199,0.5087719298245614,0.38095238095238093,21,7,0.7104974109686949,-0.20172548114413347,0.05432595573440644,0.2917694262708403,-0.06723829405375831,0.2655935613682093
2016,85650,CAIBATÉ,23,9,2.5555555555555554,0.0,0.2377320402638181,0.6666666666666666,0.5483870967741935,31,4,0.687824076915897,-0.021157410249230346,0.37424547283702214,0.256294580377455,-0.018562540113636894,0.4607645875251509
2016,85669,TAQUARUÇU DO SUL,30,9,3.3333333333333335,0.0,0.29346100728417723,0.7433862433862434,0.6666666666666666,12,3,0.7183745500753047,0.025011693310938665,0.5694164989939637,0.3042764157882488,-0.010815408504071589,0.49295774647887325
2016,85677,CAIÇARA,42,9,4.666666666666667,0.047619047619047616,0.2843926683662321,0.7239057239057238,0.6545454545454545,55,4,0.7561676162424582,-0.03226189233673438,0.34808853118712274,0.365679563828429,-0.08128689546219686,0.22535211267605634
2016,85685,IMBÉ,97,9,10.777777777777779,0.1958762886597938,0.627115155217558,0.8977272727272727,0.8703703703703703,108,4,0.8450221756339036,0.052705097093369124,0.670020120724346,0.5205517470991616,0.10656340811839637,0.8672032193158954
2016,85693,CAMAQUÃ,168,15,11.2,0.017857142857142856,0.567024966724375,0.8657952069716776,0.8565022421524664,223,8,0.8988520740418678,-0.03305686707019029,0.3440643863179074,0.6232280400941627,-0.05620307336978769,0.30181086519114686
2016,85707,SEDE NOVA,22,9,2.4444444444444446,0.0,0.18081072116360475,0.7777777777777777,0.5357142857142857,28,3,0.6826595005980215,0.09511827717975618,0.8390342052313883,0.24831945599844993,-0.06750873483484518,0.2635814889336016
2016,85715,CAMBARÁ DO SUL,48,9,5.333333333333333,0.0,0.20975058501263022,0.8746438746438746,0.8240740740740741,54,5,0.7708574747101877,0.10378639993368688,0.8712273641851107,0.3902092689473057,-0.18045868393467546,0.02414486921529175
2016,85723,TUPANDI,32,9,3.5555555555555554,0.0,0.14275905029452618,0.47342995169082125,0.509090909090909,55,3,0.7257054399630537,-0.25227548827223245,0.02414486921529175,0.31600364676099457,-0.1732445964664684,0.030181086519114688
2016,85731,CAMPINA DAS MISSÕES,30,9,3.3333333333333335,0.0,0.37545359390474164,0.8783068783068783,0.85,50,4,0.7183745500753047,0.15993232823157355,0.9456740442655935,0.3042764157882488,0.07117717811649282,0.778672032193159
2016,85740,RIOZINHO,36,9,4.0,0.0,0.31932453089614565,0.7530864197530864,0.7192982456140351,57,5,0.7389864436403218,0.01409997611276459,0.5150905432595574,0.33747027347218805,-0.0181457425760424,0.46277665995975853
2016,85758,CAMPINAS DO SUL,30,9,3.3333333333333335,0.0,0.3632856957820292,0.7248677248677249,0.8269230769230769,52,3,0.7183745500753047,0.0064931747924201755,0.4708249496981891,0.3042764157882488,0.05900927999378036,0.7344064386317908
2016,85766,RELVADO,16,9,1.7777777777777777,0.0,0.25460829701067733,0.7619047619047619,0.7391304347826086,23,2,0.6452863708261448,0.11661839107861705,0.8993963782696177,0.191707581558678,0.06290071545199932,0.7464788732394366
2016,85774,CAMPO BOM,99,11,9.0,0.020202020202020204,0.5071932236456826,0.9338842975206612,0.9043478260869565,115,5,0.8470881907770711,0.08679610674359006,0.8048289738430584,0.5243551330361202,-0.017161909390437602,0.46680080482897385
2016,85782,IMIGRANTE,29,9,3.2222222222222223,0.0,0.36228603221085187,0.7777777777777778,0.8492063492063492,63,2,0.7145090106779108,0.06326876709986695,0.7203219315895373,0.2981268274817151,0.06415920472913678,0.7525150905432596
2016,85790,CAMPO NOVO,48,9,5.333333333333333,0.0,0.347591132959048,0.8262108262108262,0.9107142857142857,56,6,0.7708574747101877,0.05535335150063847,0.6861167002012073,0.3902092689473057,-0.0426181359882577,0.3501006036217304
2016,85804,CIDREIRA,90,9,10.0,0.044444444444444446,0.6131948592682834,0.9231824417009603,0.8533333333333334,75,4,0.8373972076512202,0.08578523404974014,0.7987927565392354,0.5066022149648219,0.10659264430346149,0.869215291750503
2016,85812,CANDELÁRIA,79,13,6.076923076923077,0.0,0.44544759473386253,0.9003496503496504,0.8713235294117647,136,6,0.8239681316617498,0.07638151868790066,0.7605633802816901,0.482359620124732,-0.03691202539086946,0.3762575452716298
2016,85820,MONTAURI,18,9,2.0,0.0,0.14914545611684904,0.5308641975308642,0.36363636363636365,11,5,0.6591789719291236,-0.12831477439825933,0.12877263581488935,0.21253172380418256,-0.06338626768733352,0.2776659959758551
2016,85839,CÂNDIDO GODÓI,26,9,2.888888888888889,0.0,0.34847506555615193,0.5392156862745098,0.6442307692307693,52,2,0.7019916590021841,-0.1627759727276743,0.08249496981891348,0.27837134490994003,0.0701037206462119,0.7706237424547284
2016,85847,VISTA GAÚCHA,12,9,1.3333333333333333,0.0,0.24248204977826537,0.9259259259259259,0.5,2,2,0.6111035239544814,0.3148224019714445,0.9959758551307847,0.1415129763964869,0.10096907338177846,0.8470824949698189
2016,85855,CANELA,85,11,7.7272727272727275,0.011764705882352941,0.4798218636432341,0.703931203931204,0.5864197530864198,162,4,0.831533693278916,-0.127602489347712,0.13078470824949698,0.49596702079156113,-0.01614515714832704,0.47283702213279677
2016,85863,VISTA ALEGRE DO PRATA,18,9,2.0,0.0,0.11122194039917543,0.6358024691358024,0.640625,32,3,0.6591789719291236,-0.023376502793321152,0.36619718309859156,0.21253172380418256,-0.10130978340500713,0.16096579476861167
2016,85871,CANGUÇU,113,15,7.533333333333333,0.07079646017699115,0.5982221678360771,0.8707482993197279,0.8522167487684729,203,8,0.8603562328878178,0.010392066431910041,0.49899396378269617,0.5490286920604727,0.0491934757756044,0.6961770623742455
