ano,codigo_municipio,municipio,candidatos,eleitos,despesa_total_2024,despesa_digital_2024,despesa_nao_digital_2024,fracao_digital_agregada,taxa_adocao_digital,taxa_adocao_eleitos,taxa_adocao_nao_eleitos,diferenca_adocao_eleitos,fracao_digital_media_eleitos,fracao_digital_media_nao_eleitos,diferenca_fracao_digital_eleitos,auc_receita,auc_despesa_total,auc_despesa_nao_digital,auc_despesa_digital,delta_auc_digital,fracao_digital_agregada_residuo_tamanho,fracao_digital_agregada_percentil_ajustado,taxa_adocao_digital_residuo_tamanho,taxa_adocao_digital_percentil_ajustado,delta_auc_digital_residuo_tamanho,delta_auc_digital_percentil_ajustado
2016,87343,PASSO DO SOBRADO,37,9,48264.028043388615,0.0,48264.028043388615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.5,0.0,-0.00020819525638832495,0.33702213279678067,-0.0004940161900209907,0.34305835010060365,4.303697260270759e-05,0.38329979879275655
2016,87351,MACHADINHO,23,9,121169.39371395328,0.0,121169.39371395328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746031746031746,0.7619047619047619,0.7619047619047619,0.5,0.0,-8.092861589969681e-05,0.7877263581488934,-7.0931155918883e-05,0.9265593561368209,6.63329386313115e-05,0.8078470824949698
2016,87360,PICADA CAFÉ,44,9,104802.46429983209,0.0,104802.46429983209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6158730158730158,0.6222222222222221,0.6222222222222221,0.5,0.0,-0.0002912087923035494,0.24446680080482897,-0.000845618056654918,0.24245472837022133,3.628971618956598e-05,0.2887323943661972
2016,87378,MARAU,58,9,377797.69617617596,0.0,377797.69617617596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891156462585034,0.891156462585034,0.891156462585034,0.5,0.0,-0.0004647803795998211,0.1720321931589537,-0.0016286115467192594,0.1619718309859155,2.7525288560445177e-05,0.21026156941649898
2016,87386,PINHAL GRANDE,34,9,67966.39159400867,0.0,67966.39159400867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999999999999,0.78,0.78,0.5,0.0,-0.00017485488160270607,0.4154929577464789,-0.0003610997328373465,0.41750503018108653,4.667351707789617e-05,0.4557344064386318
2016,87394,MARCELINO RAMOS,23,9,117238.49649783497,0.0,117238.49649783497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,0.873015873015873,0.873015873015873,0.5,0.0,-8.092861589969681e-05,0.7877263581488934,-7.0931155918883e-05,0.9265593561368209,6.63329386313115e-05,0.8078470824949698
2016,87408,PINHEIRINHO DO VALE,23,9,125033.56744292911,0.0,125033.56744292911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7817460317460317,0.7777777777777778,0.7777777777777778,0.5,0.0,-8.092861589969681e-05,0.7877263581488934,-7.0931155918883e-05,0.9265593561368209,6.63329386313115e-05,0.8078470824949698
2016,87416,MARIANO MORO,27,9,92231.13457598162,0.0,92231.13457598162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7160493827160493,0.7160493827160493,0.7160493827160493,0.5,0.0,-0.00010759191108159146,0.6378269617706237,-0.0001260717499592124,0.6921529175050302,5.771036647464188e-05,0.6720321931589537
2016,87424,PONTÃO,34,9,81481.19172214203,0.0,81481.19172214203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.5,0.0,-0.00017485488160270607,0.4154929577464789,-0.0003610997328373465,0.41750503018108653,4.667351707789617e-05,0.4557344064386318
2016,87432,MATA,38,9,130678.51953842529,0.0,130678.51953842529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7471264367816092,0.7471264367816092,0.7471264367816092,0.5,0.0,-0.00021968313124673424,0.32595573440643866,-0.000541180775437968,0.3319919517102616,4.1936585783334904e-05,0.3722334004024145
2016,87440,PONTE PRETA,25,9,50692.795545082336,0.0,50692.795545082336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041666666666667,0.6041666666666667,0.6041666666666667,0.5,0.0,-9.275381181979697e-05,0.7012072434607646,-8.862743996724572e-05,0.7977867203219315,6.175386645684119e-05,0.7334004024144869
2016,87459,MAXIMILIANO DE ALMEIDA,24,9,85004.64189740493,0.0,85004.64189740493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962962962962963,0.8962962962962963,0.8962962962962963,0.5,0.0,-8.641435119731845e-05,0.755533199195171,-7.700469124165385e-05,0.8561368209255533,6.397012158673103e-05,0.7756539235412475
2016,87467,PORTO MAUÁ,16,9,56591.85057674747,0.0,56591.85057674747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.5,0.0,-7.987065672331285e-05,0.806841046277666,-0.00026480029987300966,0.5010060362173038,8.85750940291992e-05,0.959758551307847
2016,87475,MIRAGUAÍ,26,9,83847.42538543108,0.0,83847.42538543108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.5,0.0,-9.984295221138152e-05,0.6659959758551308,-0.00010516608617706206,0.7464788732394366,5.967111235970825e-05,0.7002012072434608
2016,87483,PORTO VERA CRUZ,25,9,136171.96327638518,0.0,136171.96327638518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6631944444444444,0.6631944444444444,0.6631944444444444,0.5,0.0,-9.275381181979697e-05,0.7012072434607646,-8.862743996724572e-05,0.7977867203219315,6.175386645684119e-05,0.7334004024144869
2016,87491,MONTENEGRO,114,10,770566.3841029191,1002.2587263247813,769564.1253765944,0.001300677977915679,0.02631578947368421,0.0,0.028846153846153848,-0.028846153846153848,0.0,0.00164905511296846,-0.00164905511296846,0.7480769230769231,0.7519230769230769,0.7519230769230769,0.4855769230769231,0.0,0.00019503061303788771,0.9537223340040242,0.021603589502396468,0.9818913480885312,1.6678042767050127e-05,0.04426559356136821
2016,87505,PRESIDENTE LUCENA,22,9,24798.338421750275,0.0,24798.338421750275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48717948717948717,0.4957264957264957,0.4957264957264957,0.5,0.0,-7.641766613220523e-05,0.8329979879275654,-7.114121151380437e-05,0.8953722334004024,6.885723450961779e-05,0.8390342052313883
2016,87513,MOSTARDAS,52,9,168251.18578824122,0.0,168251.18578824122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589147286821706,0.6589147286821706,0.6589147286821706,0.5,0.0,-0.00039008437436666946,0.2012072434607646,-0.0012862554521680938,0.19114688128772636,3.069415083814151e-05,0.2414486921529175
2016,87521,QUEVEDOS,28,9,97455.83381380893,0.0,97455.83381380893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064327485380117,0.888888888888889,0.888888888888889,0.5,0.0,-0.00011592272678545503,0.6016096579476862,-0.0001508665451618254,0.6599597585513078,5.586146908591025e-05,0.6398390342052314
2016,87530,MUÇUM,39,9,100428.61906168079,0.0,100428.61906168079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837037037037037,0.837037037037037,0.837037037037037,0.5,0.0,-0.00023132231305547223,0.30784708249496984,-0.0005895452621172849,0.30985915492957744,4.0886347424228636e-05,0.35412474849094566
2016,87548,RIO DOS ÍNDIOS,31,9,29607.625844796607,0.0,29607.625844796607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7676767676767676,0.7676767676767676,0.7676767676767676,0.5,0.0,-0.00014376845794204475,0.49798792756539234,-0.00024465515879092776,0.5261569416498993,5.090043766922005e-05,0.5382293762575453
2016,87556,NÃO-ME-TOQUE,40,9,252902.8164695573,0.0,252902.8164695573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917562724014337,0.921146953405018,0.921146953405018,0.5,0.0,-0.00024309454401840475,0.2887323943661972,-0.0006389919942901376,0.29074446680080485,3.9883237070738695e-05,0.3329979879275654
2016,87564,SAGRADA FAMÍLIA,30,9,120182.10224866711,0.0,120182.10224866711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.5,0.0,-0.0001340667680352351,0.5392354124748491,-0.00021050321478756752,0.5633802816901409,5.246412089028307e-05,0.5754527162977867
2016,87572,NONOAI,36,9,86563.87223084626,0.0,86563.87223084626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794238683127572,0.7901234567901235,0.7901234567901235,0.5,0.0,-0.00019687902054366086,0.35110663983903423,-0.00044818189692614205,0.35714285714285715,4.419080094231887e-05,0.39738430583501005
2016,87580,SALVADOR DAS MISSÕES,16,9,42691.97287504787,0.0,42691.97287504787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.0,-7.987065672331285e-05,0.806841046277666,-0.00026480029987300966,0.5010060362173038,8.85750940291992e-05,0.959758551307847
2016,87599,NOVA ARAÇÁ,19,9,38705.73676500044,0.0,38705.73676500044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055555555555556,0.8944444444444444,0.8944444444444444,0.5,0.0,-7.028032636912046e-05,0.9336016096579477,-0.00011880714247054497,0.7223340040241448,7.758411821868347e-05,0.9054325955734407
2016,87602,SANTA CLARA DO SUL,35,9,120652.55686912722,0.0,120652.55686912722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961538461538461,0.5961538461538461,0.5961538461538461,0.5,0.0,-0.00018575710854876,0.3822937625754527,-0.0004038226953535733,0.3843058350100604,4.540166892762898e-05,0.4225352112676056
2016,87610,NOVA BASSANO,28,9,71962.65029131935,0.0,71962.65029131935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543859649122807,0.760233918128655,0.760233918128655,0.5,0.0,-0.00011592272678545503,0.6016096579476862,-0.0001508665451618254,0.6599597585513078,5.586146908591025e-05,0.6398390342052314
2016,87629,SANTA TEREZA,22,9,24161.156507702734,0.0,24161.156507702734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7606837606837608,0.7222222222222221,0.7222222222222221,0.5,0.0,-7.641766613220523e-05,0.8329979879275654,-7.114121151380437e-05,0.8953722334004024,6.885723450961779e-05,0.8390342052313883
2016,87637,NOVA BRÉSCIA,25,9,85248.72224631064,0.0,85248.72224631064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805555555555556,0.6701388888888888,0.6701388888888888,0.5,0.0,-9.275381181979697e-05,0.7012072434607646,-8.862743996724572e-05,0.7977867203219315,6.175386645684119e-05,0.7334004024144869
2016,87645,SANTO ANTÔNIO DO PALMA,27,9,90294.56937671214,0.0,90294.56937671214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4691358024691358,0.4506172839506173,0.4506172839506173,0.5,0.0,-0.00010759191108159146,0.6378269617706237,-0.0001260717499592124,0.6921529175050302,5.771036647464188e-05,0.6720321931589537
2016,87653,NOVA PALMA,27,9,93148.32714807506,0.0,93148.32714807506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481481481481481,0.6512345679012346,0.6512345679012346,0.5,0.0,-0.00010759191108159146,0.6378269617706237,-0.0001260717499592124,0.6921529175050302,5.771036647464188e-05,0.6720321931589537
2016,87661,SANTO ANTÔNIO DO PLANALTO,21,9,50305.586136115926,0.0,50305.586136115926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6018518518518519,0.5925925925925926,0.5925925925925926,0.5,0.0,-7.3023112071133e-05,0.8621730382293763,-7.849102885157103e-05,0.8279678068410463,7.156013800602988e-05,0.8661971830985915
2016,87670,NOVA PETRÓPOLIS,65,11,214902.11024109693,0.0,214902.11024109693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097643097643098,0.8131313131313131,0.8131313131313131,0.5,0.0,-0.0005512436631841921,0.14688128772635814,-0.0020318600724673493,0.13480885311871227,2.4634572671737137e-05,0.1790744466800805
2016,87688,SANTO EXPEDITO DO SUL,18,9,42712.75827019942,0.0,42712.75827019942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7160493827160495,0.7160493827160495,0.7160493827160495,0.5,0.0,-7.136463698981445e-05,0.886317907444668,-0.0001543670890462443,0.6287726358148893,8.095511392154583e-05,0.9346076458752515
2016,87696,NOVA PRATA,98,11,664860.5249434445,0.0,664860.5249434445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526645768025078,0.8537095088819228,0.8537095088819228,0.5,0.0,-0.0009353882505427491,0.07243460764587525,-0.003877069041952654,0.06438631790744467,1.778219099271068e-05,0.08450704225352113
2016,87700,SÃO JOÃO DO POLÊSINE,29,9,69860.37930292496,0.0,69860.37930292496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7611111111111112,0.7611111111111112,0.7611111111111112,0.5,0.0,-0.0001247674792298027,0.5724346076458753,-0.00017913262840498086,0.5985915492957746,5.411540044338538e-05,0.6096579476861167
2016,87718,NOVO HAMBURGO,197,14,1585130.4310458333,444.1323750331379,1584686.2986708002,0.0002801866435307216,0.005076142131979695,0.0,0.00546448087431694,-0.00546448087431694,0.0,0.0001151841267795746,-0.0001151841267795746,0.9500390320062451,0.949648711943794,0.949648711943794,0.4972677595628415,0.0,-0.0015711836012484543,0.026156941649899398,-0.0033591807642499444,0.08450704225352113,1.9137063898165215e-05,0.11971830985915492
2016,87726,SÃO JOSÉ DOS AUSENTES,25,9,40683.57666632302,0.0,40683.57666632302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472222222222222,0.8472222222222222,0.8472222222222222,0.5,0.0,-9.275381181979697e-05,0.7012072434607646,-8.862743996724572e-05,0.7977867203219315,6.175386645684119e-05,0.7334004024144869
2016,87734,OSÓRIO,64,9,461594.3868399658,0.0,461594.3868399658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929292929292929,0.8949494949494949,0.8949494949494949,0.5,0.0,-0.0005389661384299486,0.15191146881287726,-0.0019742221278334303,0.14185110663983905,2.5002836225820165e-05,0.1841046277665996
2016,87742,SÃO JOSÉ DO INHACORÁ,28,9,118952.89187870038,0.0,118952.89187870038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339181286549707,0.7339181286549707,0.7339181286549707,0.5,0.0,-0.00011592272678545503,0.6016096579476862,-0.0001508665451618254,0.6599597585513078,5.586146908591025e-05,0.6398390342052314
2016,87750,PAIM FILHO,30,9,209304.6062876668,0.0,209304.6062876668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402116402116402,0.6402116402116402,0.6402116402116402,0.5,0.0,-0.0001340667680352351,0.5392354124748491,-0.00021050321478756752,0.5633802816901409,5.246412089028307e-05,0.5754527162977867
2016,87769,SÃO JOSÉ DAS MISSÕES,15,9,90695.087952517,0.0,90695.087952517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7870370370370371,0.7777777777777778,0.7777777777777778,0.5,0.0,-8.805428346369872e-05,0.7293762575452716,-0.00034419955879969727,0.4416498993963783,9.290724185647251e-05,0.9728370221327968
2016,87777,PALMEIRA DAS MISSÕES,57,13,530610.0115611653,0.0,530610.0115611653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374125874125874,0.8409090909090908,0.8409090909090908,0.5,0.0,-0.00045234946586445883,0.17806841046277666,-0.0015712005636212927,0.16800804828973842,2.800394178954793e-05,0.21629778672032193
2016,87785,SÃO MARTINHO DA SERRA,36,9,100796.4346902707,0.0,100796.4346902707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728395061728395,0.7325102880658436,0.7325102880658436,0.5,0.0,-0.00019687902054366086,0.35110663983903423,-0.00044818189692614205,0.35714285714285715,4.419080094231887e-05,0.39738430583501005
2016,87793,PALMITINHO,22,9,37317.48259153437,0.0,37317.48259153437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376068376068376,0.8376068376068376,0.8376068376068376,0.5,0.0,-7.641766613220523e-05,0.8329979879275654,-7.114121151380437e-05,0.8953722334004024,6.885723450961779e-05,0.8390342052313883
2016,87807,SÃO PEDRO DA SERRA,20,9,53429.0951076615,0.0,53429.0951076615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868686868686869,0.6868686868686869,0.6868686868686869,0.5,0.0,-7.091156904279616e-05,0.9114688128772636,-9.398465439795835e-05,0.7665995975855131,7.446143331355487e-05,0.8832997987927566
2016,87815,PANAMBI,74,13,307125.783393178,0.0,307125.783393178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834804539722572,0.682219419924338,0.682219419924338,0.5,0.0,-0.0006602710243750483,0.12474849094567404,-0.0025481819710468892,0.11468812877263582,2.1865081382081214e-05,0.15492957746478872
2016,87823,SÃO PEDRO DO BUTIÁ,21,9,118925.60734646086,0.0,118925.60734646086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5509259259259259,0.5509259259259259,0.5509259259259259,0.5,0.0,-7.3023112071133e-05,0.8621730382293763,-7.849102885157103e-05,0.8279678068410463,7.156013800602988e-05,0.8661971830985915
2016,87831,PARAÍ,30,9,79657.46575495598,0.0,79657.46575495598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026455026455026,0.5026455026455026,0.5026455026455026,0.5,0.0,-0.0001340667680352351,0.5392354124748491,-0.00021050321478756752,0.5633802816901409,5.246412089028307e-05,0.5754527162977867
2016,87840,SÃO VALENTIM DO SUL,27,9,38494.270536834665,0.0,38494.270536834665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5,0.0,-0.00010759191108159146,0.6378269617706237,-0.0001260717499592124,0.6921529175050302,5.771036647464188e-05,0.6720321931589537
2016,87858,PASSO FUNDO,266,21,2012986.4944737693,20591.161259536362,1992395.3332142332,0.010229160163798942,0.018796992481203006,0.14285714285714285,0.00816326530612245,0.1346938775510204,0.013031048899538347,0.001274698392939445,0.011756350506598902,0.9438289601554907,0.9444120505344995,0.9449951409135082,0.5675413022351797,-0.0005830903790087216,0.007881692165803549,0.9919517102615694,0.007848672294332197,0.959758551307847,-0.0005582780795334354,0.014084507042253521
2016,87866,SÃO VALÉRIO DO SUL,16,9,42456.5827162803,0.0,42456.5827162803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031746031746033,0.6031746031746033,0.6031746031746033,0.5,0.0,-7.987065672331285e-05,0.806841046277666,-0.00026480029987300966,0.5010060362173038,8.85750940291992e-05,0.959758551307847
2016,87874,PEDRO OSÓRIO,37,9,35742.58918966685,0.0,35742.58918966685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154761904761905,0.7817460317460317,0.7817460317460317,0.5,0.0,-0.00020819525638832495,0.33702213279678067,-0.0004940161900209907,0.34305835010060365,4.303697260270759e-05,0.38329979879275655
2016,87882,SENTINELA DO SUL,45,9,162488.40537364868,0.0,162488.40537364868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694444444444444,0.587962962962963,0.587962962962963,0.5,0.0,-0.0003034298300144405,0.23943661971830985,-0.0008990655109996546,0.23742454728370221,3.5484681113299456e-05,0.2837022132796781
2016,87890,PEJUÇARA,14,9,55742.106908009075,0.0,55742.106908009075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.5,0.0,-9.951665981829687e-05,0.6780684104627767,-0.0004436165493293614,0.3682092555331992,9.765770570975564e-05,0.9798792756539235
2016,87904,SÉRIO,29,9,45649.405947156025,0.0,45649.405947156025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6694444444444445,0.6694444444444445,0.6694444444444445,0.5,0.0,-0.0001247674792298027,0.5724346076458753,-0.00017913262840498086,0.5985915492957746,5.411540044338538e-05,0.6096579476861167
2016,87912,PELOTAS,337,21,2068871.1678741642,2960.8825002209196,2065910.2853739434,0.001431158472406635,0.005934718100890208,0.047619047619047616,0.0031645569620253164,0.0444544906570223,0.0029501772879539424,0.00012410864427033183,0.0028260686436836105,0.9567510548523206,0.956298975286317,0.9564496684749849,0.5223025919228451,-0.00015069318866789416,-0.0013505014088597814,0.04225352112676056,-0.0072279906050380215,0.022132796780684104,-0.00011924085638298618,0.02414486921529175
2016,87920,SERTÃO SANTANA,37,9,132624.47073522047,0.0,132624.47073522047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115079365079364,0.8134920634920633,0.8134920634920633,0.5,0.0,-0.00020819525638832495,0.33702213279678067,-0.0004940161900209907,0.34305835010060365,4.303697260270759e-05,0.38329979879275655
2016,87939,PINHEIRO MACHADO,61,9,233229.63241597693,0.0,233229.63241597693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081196581196581,0.905982905982906,0.905982905982906,0.5,0.0,-0.0005019730480990419,0.16297786720321933,-0.001801278748874062,0.1529175050301811,2.619331537969373e-05,0.19919517102615694
2016,87947,SINIMBU,57,9,120355.35828816755,0.0,120355.35828816755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016203703703703,0.9039351851851852,0.9039351851851852,0.5,0.0,-0.00045234946586445883,0.17806841046277666,-0.0015712005636212927,0.16800804828973842,2.800394178954793e-05,0.21629778672032193
2016,87955,PIRATINI,27,9,147988.0310920793,0.0,147988.0310920793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382716049382716,0.9382716049382716,0.9382716049382716,0.5,0.0,-0.00010759191108159146,0.6378269617706237,-0.0001260717499592124,0.6921529175050302,5.771036647464188e-05,0.6720321931589537
2016,87963,TIRADENTES DO SUL,38,9,99469.7520683967,0.0,99469.7520683967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7681992337164751,0.7835249042145593,0.7835249042145593,0.5,0.0,-0.00021968313124673424,0.32595573440643866,-0.000541180775437968,0.3319919517102616,4.1936585783334904e-05,0.3722334004024145
2016,87971,PLANALTO,31,9,62843.02855975139,0.0,62843.02855975139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767676767676767,0.6767676767676767,0.6767676767676767,0.5,0.0,-0.00014376845794204475,0.49798792756539234,-0.00024465515879092776,0.5261569416498993,5.090043766922005e-05,0.5382293762575453
2016,87980,TRAVESSEIRO,24,9,96996.42328507468,0.0,96996.42328507468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45555555555555555,0.45555555555555555,0.45555555555555555,0.5,0.0,-8.641435119731845e-05,0.755533199195171,-7.700469124165385e-05,0.8561368209255533,6.397012158673103e-05,0.7756539235412475
2016,87998,PORTÃO,85,11,160009.51013122627,0.0,160009.51013122627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992628992628993,0.8943488943488943,0.8943488943488943,0.5,0.0,-0.0007893308041037896,0.09959758551307847,-0.0031677423274191776,0.08953722334004025,1.9521762186150357e-05,0.12474849094567404
2016,88005,TRÊS FORQUILHAS,27,9,44153.87900070695,0.0,44153.87900070695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.5,0.0,-0.00010759191108159146,0.6378269617706237,-0.0001260717499592124,0.6921529175050302,5.771036647464188e-05,0.6720321931589537
2016,88013,PORTO ALEGRE,575,36,12134910.062815694,110501.2896524198,12024408.773163274,0.009106065811812033,0.059130434782608696,0.2222222222222222,0.04823747680890538,0.17398474541331682,0.006545296087433781,0.006566731151159447,-2.143506372566644e-05,0.9685631828488971,0.9676355390641106,0.9678932178932179,0.5885384456813029,-0.00025767882910732176,0.005203288387728742,0.9798792756539235,0.040206135723317285,0.9979879275653923,-0.00020418155678301767,0.022132796780684104
2016,88021,TUPANCI DO SUL,18,9,34991.3984949483,0.0,34991.3984949483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987654320987654,0.5987654320987654,0.5987654320987654,0.5,0.0,-7.136463698981445e-05,0.886317907444668,-0.0001543670890462443,0.6287726358148893,8.095511392154583e-05,0.9346076458752515
2016,88030,PORTO LUCENA,25,9,107050.1738366373,0.0,107050.1738366373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.5,0.0,-9.275381181979697e-05,0.7012072434607646,-8.862743996724572e-05,0.7977867203219315,6.175386645684119e-05,0.7334004024144869
2016,88048,UNIÃO DA SERRA,25,9,30075.85980338154,0.0,30075.85980338154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8090277777777778,0.8020833333333334,0.8020833333333334,0.5,0.0,-9.275381181979697e-05,0.7012072434607646,-8.862743996724572e-05,0.7977867203219315,6.175386645684119e-05,0.7334004024144869
2016,88056,PORTO XAVIER,34,9,227546.27767445287,0.0,227546.27767445287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911111111111111,0.7911111111111111,0.7911111111111111,0.5,0.0,-0.00017485488160270607,0.4154929577464789,-0.0003610997328373465,0.41750503018108653,4.667351707789617e-05,0.4557344064386318
2016,88064,VALE DO SOL,35,9,87171.44531989162,0.0,87171.44531989162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905982905982906,0.7863247863247863,0.7863247863247863,0.5,0.0,-0.00018575710854876,0.3822937625754527,-0.0004038226953535733,0.3843058350100604,4.540166892762898e-05,0.4225352112676056
2016,88072,PUTINGA,15,9,42151.30092609503,0.0,42151.30092609503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370370370370371,0.5370370370370371,0.5370370370370371,0.5,0.0,-8.805428346369872e-05,0.7293762575452716,-0.00034419955879969727,0.4416498993963783,9.290724185647251e-05,0.9728370221327968
2016,88080,VALE REAL,33,9,144589.88546422575,0.0,144589.88546422575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134259259259259,0.611111111111111,0.611111111111111,0.5,0.0,-0.00016420075464760036,0.44668008048289737,-0.0003201927639547311,0.4607645875251509,4.8010671392986836e-05,0.4869215291750503
2016,88099,QUARAÍ,96,11,359287.3987245574,0.0,359287.3987245574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9700534759358288,0.9711229946524064,0.9711229946524064,0.5,0.0,-0.0009133767805698523,0.07847082494969819,-0.0037697039260429837,0.06841046277665996,1.7992230924141344e-05,0.09054325955734406
2016,88102,VILA NOVA DO SUL,24,9,98563.94408951662,0.0,98563.94408951662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962962962962964,0.8962962962962964,0.8962962962962964,0.5,0.0,-8.641435119731845e-05,0.755533199195171,-7.700469124165385e-05,0.8561368209255533,6.397012158673103e-05,0.7756539235412475
2016,88110,REDENTORA,32,9,61799.036194586006,0.0,61799.036194586006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101449275362318,0.7101449275362318,0.7101449275362318,0.5,0.0,-0.00015382663821862086,0.46981891348088534,-0.00028130279026808566,0.48390342052313884,4.941789328308258e-05,0.5100603621730382
2016,88129,VITÓRIA DAS MISSÕES,18,9,190848.83348728975,0.0,190848.83348728975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.5123456790123457,0.5123456790123457,0.5,0.0,-7.136463698981445e-05,0.886317907444668,-0.0001543670890462443,0.6287726358148893,8.095511392154583e-05,0.9346076458752515
