ano,receita_2024,probabilidade_media_municipal,probabilidade_mediana_municipal
2020,57.26879244265435,0.07295468151963774,0.05788561743786388
2020,59.91938762720353,0.07320695684531517,0.05810332932009162
2020,62.69266140392646,0.07347104313161344,0.058331354753000844
2020,65.59429175679648,0.07374749863972033,0.05857019267300898
2020,68.6302194662654,0.07403690840610502,0.058820367030448475
2020,71.80666027238144,0.07433988554799231,0.05908242811182291
2020,75.13011760085783,0.07465707263246601,0.05935695393639943
2020,78.6073958781474,0.07498914311204391,0.05964455173148345
2020,82.24561446278413,0.07533680282963745,0.059945859490964246
2020,86.0522222215148,0.07570079159587086,0.060261547621969204
2020,90.03501278006375,0.0760818848417847,0.06059232068472285
2020,94.20214047975512,0.07648089534998671,0.06093891923097339
2020,98.562137072662,0.07689867506733286,0.06130212174662087
2020,103.12392918946406,0.07733611700222406,0.061682746704459834
2020,107.89685661577728,0.07779415720958098,0.06208165473322859
2020,112.89069141437457,0.07827377686651105,0.0624997509094423
2020,118.11565793244806,0.07877600444159905,0.06293798717876524
2020,123.58245373487574,0.07930191796063465,0.06339736491395798
2020,129.3022715063512,0.07985264737142711,0.06387893761670231
2020,135.28682196721857,0.08042937701014373,0.06438381377086508
2020,141.54835784993065,0.08103334817134011,0.06491315985500239
2020,148.09969898521933,0.08166586178351172,0.06546820352212096
2020,154.95425854933944,0.0823282811915871,0.0660502369549015
2020,162.12607052612486,0.08302203504728649,0.06666062040473476
2020,169.62981844008212,0.08374862030767767,0.0673007859230221
2020,177.4808654193504,0.08450960534156325,0.06797224129323143
2020,185.69528565007556,0.08530663314251248,0.06867657417216802
2020,194.28989728660432,0.08614142464639951,0.06941545644880347
2020,203.28229688486877,0.08701578215020533,0.07019064882878226
2020,212.690895429472,0.08793159282757561,0.07100400565238649
2020,222.5349560282233,0.0888908323351765,0.07185747995325105
2020,232.83463335131208,0.08989556850224494,0.07275312876447076
2020,243.61101489585445,0.09094796509386391,0.07369311867789212
2020,254.88616416031093,0.09205028563639599,0.0746797316613128
2020,266.6831658171561,0.09320489729115228,0.07571537113697813
2020,279.0261729763016,0.0944142747597501,0.07680256832313932
2020,291.94045663602316,0.09568100420169263,0.07794398883846734
2020,305.4524574226541,0.09700778714148182,0.0791424395667681
2020,319.58983972495946,0.09839744433902232,0.08040087577665056
2020,334.38154833404286,0.09985291959319337,0.08172240848752126
2020,349.8578677047335,0.10137728344422749,0.08311031206943971
2020,366.05048395979753,0.10297373673595095,0.08456803205991406
2020,382.9925497639139,0.10464561399399787,0.08609919317557141
2020,400.7187522002402,0.10639638657081812,0.08770760749072291
2020,419.26538378853644,0.10822966550266985,0.08939728274808763
2020,438.6704167902512,0.11014920401784245,0.09117243075925166
2020,458.9735809527,0.11215889962912767,0.09303747584373917
2020,480.2164448515103,0.11426279573708853,0.09499706324576863
2020,502.44250099787143,0.11646508266402845,0.09705606745677745
2020,525.6972548848399,0.11877009803181267,0.09921960035953753
2020,550.0283181550103,0.12118232638992699,0.10149301909607024
2020,575.4855060803051,0.12370639799349822,0.10388193354654225
2020,602.1209395534612,0.12634708662457123,0.10639221328981831
2020,629.9891518000308,0.12910930634389972,0.10902999389833525
2020,659.1472000293779,0.1319981070550461,0.11180168240043124
2020,689.654782253264,0.1350186687578981,0.11471396172223322
2020,721.5743595111967,0.1381762943650341,0.11777379389874758
2020,754.9712837527843,0.14147640095195482,0.12098842182002319
2020,789.9139316389233,0.14492450931132708,0.12436536925334656
2020,826.4738445357596,0.14852623168234474,0.12791243885664344
2020,864.7258749880502,0.15228725752942715,0.1316377078719447
2020,904.7483399718111,0.15621333725005498,0.13554952116138502
2020,946.6231812400199,0.16031026369992377,0.13965648122231164
2020,990.4361330896666,0.16458385143509058,0.1439674347934047
2020,1036.2768978936347,0.1690399135857055,0.1484914556411138
2020,1084.2393297567976,0.17368423629453209,0.15323782309623857
2020,1134.421626672346,0.17852255067600206,0.1582159958953316
2020,1186.9265315717657,0.183560502278197,0.16343558087219237
2020,1241.8615426800943,0.188803618061,0.16890629604263763
2020,1299.3391336071384,0.1942572709387262,0.17463792763275973
2020,1359.4769836252617,0.19992664197471682,0.18064028061896414
2020,1422.3982186052174,0.20581668035844233,0.18692312237929978
2020,1488.231663103311,0.2119320613422259,0.19349611910214154
2020,1557.1121041160186,0.21827714236425086,0.2003687646623675
2020,1629.1805670420697,0.2248559176363465,0.20755030175895886
