ano,codigo_municipio,municipio,candidatos,eleitos,nao_eleitos,receita_zero,receita_total_nominal,receita_total_2024,media_receita_2024,mediana_receita_2024,mediana_eleitos_2024,mediana_nao_eleitos_2024,gini_receita,participacao_top10,razao_participacao,razao_participacao_normalizada,entropia_normalizada,fracao_receita_eleitos,auc_receita_eleicao,fracao_publica,fracao_Pessoas físicas,fracao_Recursos próprios,fracao_Fundo Partidário,fracao_FEFC,fracao_Transferências políticas,fracao_Financiamento coletivo,fracao_Empresas,fracao_Outros
2016,84832,SÃO DOMINGOS DO SUL,30,9,21,0,39263.270000000004,58126.964522224516,1937.5654840741506,2224.274151815959,2245.45926610504,2203.0890375268787,0.19147641888547007,0.1404610466728828,25.695570698259505,0.8565190232753168,0.9630959807783297,0.35826511648163795,0.6428571428571429,0.010187638472292296,0.24195641371694204,0.14084002682405206,0.010187638472292296,0.0,0.6070159209867135,0.0,0.0,0.0
2016,84840,TUNAS,19,9,10,1,48891.36,72380.78611800054,3809.515058842134,3849.517360599723,4812.914504109105,2572.266672066924,0.30661157394896077,0.22007998959325328,14.227930676358515,0.7488384566504481,0.9366558085081916,0.5420968040160878,0.7444444444444445,0.001300843339191219,0.15340133716877583,0.845297819492033,0.001300843339191219,0.0,0.0,0.0,0.0,0.0
2016,84859,SÃO JOÃO DA URTIGA,24,9,15,0,72643.34,107544.19708179915,4481.008211741631,4770.8181571622135,5448.023800406492,4071.2134378037645,0.21204675014483976,0.1917191582876008,20.82662062740384,0.86777585947516,0.9711427999220362,0.46773812988224395,0.762962962962963,0.007158261170260068,0.4624787351462639,0.475299456219937,0.007158261170260068,0.0,0.05506354746353899,0.0,0.0,0.0
2016,84867,GUABIJU,29,9,20,0,38858.02,57527.01570561724,1983.690196745422,1407.174212642493,1400.7046843795104,1410.4978032489912,0.26871708319424004,0.19259859354645456,23.216332986124876,0.8005632064180992,0.964377781968442,0.3304800398990994,0.4805555555555556,0.0007720413958302559,0.27563421913931796,0.7235937394648518,0.0007720413958302559,0.0,0.0,0.0,0.0,0.0
2016,84875,QUINZE DE NOVEMBRO,33,9,24,0,46427.89,68733.7635115909,2082.841318533058,1964.5455388965802,2393.8735014286135,1894.8907780788832,0.20354390301592273,0.20075303874459946,28.990461810832247,0.8784988427524923,0.9795605316732253,0.3214477332482696,0.6851851851851851,0.0,0.006461633298433334,0.9431376269737867,0.0,0.0,0.05040073972778,0.0,0.0,0.0
2016,84883,DOUTOR MAURÍCIO CARDOSO,30,9,21,0,80233.61,118781.1458892751,3959.371529642503,3770.0546765000436,3937.7368546938055,3540.7713378891863,0.1512601057503622,0.16250484055248168,27.760629584154472,0.9253543194718158,0.9886890253769414,0.31937251732783806,0.7142857142857143,0.049854418865111515,0.25193494347319034,0.6169603985162825,0.049854418865111515,0.0,0.08125023914541549,0.0,0.0,0.0
2016,84891,CAPELA DE SANTANA,58,9,49,0,53320.57000000001,78937.97130740227,1360.9995053000391,1113.0031340392943,2044.6522149400569,1067.5609898671537,0.30227240114158493,0.23612650802495178,43.47426526712846,0.7495562977091114,0.9637081068028471,0.23565033156997386,0.7097505668934241,0.035074456255812715,0.41559945814532734,0.4720478419491764,0.035074456255812715,0.0,0.07727824364968341,0.0,0.0,0.0
2016,84905,JAQUIRANA,40,9,31,0,31731.1,46976.02935138001,1174.4007337845003,748.1853989808242,1360.1553985389849,670.032905387493,0.41092102070208725,0.3621519581735269,17.554229761214973,0.4388557440303743,0.9012648104231323,0.4011030188048948,0.8387096774193548,0.07434441289460497,0.35832353747585177,0.4718462328756331,0.07434441289460497,0.0,0.09548581675391021,0.0,0.0,0.0
2016,84913,VANINI,25,9,16,0,19251.309999999998,28500.433442663994,1140.0173377065598,994.1162994491738,1332.3971250994139,950.4432825709152,0.17697879261203542,0.2057735291780144,22.431662525434845,0.8972665010173938,0.9838508330962569,0.4405419683128058,0.7673611111111112,0.0,0.2627613393582047,0.7372386606417954,0.0,0.0,0.0,0.0,0.0,0.0
2016,84921,BOQUEIRÃO DO LEÃO,33,9,24,0,62513.5,92547.56408878023,2804.4716390539465,1936.6688301570002,4564.452049103066,1652.2094461545257,0.4029127575110443,0.3459412766842362,18.246752215474835,0.5529318853174192,0.9163313588922026,0.5171204619802122,0.9212962962962963,0.08269189854991323,0.08155038511681477,0.699627120541963,0.08269189854991323,0.0,0.13613059579130907,0.0,0.0,0.0
2016,84930,FAGUNDES VARELA,16,9,7,0,29852.25,44194.502308609975,2762.1563942881235,3197.753100238593,3345.7972252496393,3197.753100238593,0.24949804872329562,0.21405421701881772,13.342757599917164,0.8339223499948227,0.9627899028276116,0.591287088912896,0.6031746031746033,0.02977999983250844,0.3349831252250668,0.6352368749424248,0.02977999983250844,0.0,0.0,0.0,0.0,0.0
2016,84948,ÁGUA SANTA,26,9,17,0,68633.31,101607.58325561872,3907.9839713699507,4108.224469056526,4382.106100326961,4022.3588765501195,0.14521614941782657,0.16521569482806528,23.84303543511542,0.9170398244275162,0.9833340003743084,0.4124194214150534,0.7712418300653595,0.03931035819196248,0.21855276978481733,0.7421368720232202,0.03931035819196248,0.0,0.0,0.0,0.0,0.0
2016,84956,SILVEIRA MARTINS,25,9,16,0,83270.28,123276.75742024802,4931.07029680992,5359.197325399865,5576.081968541047,5294.428020707532,0.18407777660889324,0.17422926883397052,21.866599039879926,0.874663961595197,0.9694063009819205,0.406827742142815,0.704861111111111,0.0,0.35131718063155304,0.648682819368447,0.0,0.0,0.0,0.0,0.0,0.0
2016,84964,IBIRAPUITÃ,34,9,25,0,87962.83,130223.80200845384,3830.1118237780543,3496.802232760906,3911.3257827918346,3352.5776461751448,0.15904815905161973,0.1998230388904041,30.507988290233918,0.8972937732421741,0.9863289593094472,0.2839659660790814,0.7288888888888889,0.046837965536124744,0.6400317043005551,0.31313033016332015,0.046837965536124744,0.0,0.0,0.0,0.0,0.0
2016,84972,IBARAMA,28,9,19,0,41240.1,61053.545198680375,2180.4837570957275,1833.5264882618044,3045.2676514772156,1630.4839708091547,0.2825966543658789,0.22796743945819722,21.795157816512283,0.7783984934468673,0.9596266993605079,0.47248673014856896,0.8801169590643275,0.0256400930162633,0.08996098457569211,0.8843989224080445,0.0256400930162633,0.0,0.0,0.0,0.0,0.0
2016,84980,PANTANO GRANDE,48,9,39,0,224310.48,332078.4874240773,6918.301821334943,4588.62765471737,10191.357565760405,2456.052033933253,0.5750265361356874,0.3816925985803249,20.589991099626328,0.4289581479088818,0.8475043142558814,0.3613280128507594,0.7521367521367521,0.030872387237546813,0.35691154510480294,0.6072006978898178,0.030872387237546813,0.0,0.0,0.0,0.0,0.005015369767832515
2016,84999,IPÊ,22,9,13,0,92532.4,136988.78193172108,6226.762815078231,5621.272437700669,6479.891351733482,5450.984682906713,0.19727987169899408,0.2243868093770399,19.315007828398237,0.877954901290829,0.9756072015365579,0.4824490664891433,0.7094017094017093,0.04120902516307802,0.44625244779126017,0.3859450311458473,0.04120902516307802,0.0,0.12659349589981456,0.0,0.0,0.0
2016,85006,TRINDADE DO SUL,25,9,16,0,66994.17,99180.93278491267,3967.237311396507,3434.6237002562666,4690.7781009749915,1985.6418267106542,0.37527323944755175,0.2823977071437708,17.16073139528116,0.6864292558112465,0.929932530130893,0.5018447127563488,0.8125,0.03465585139721859,0.10941250559563616,0.8410049710295687,0.03465585139721859,0.0,0.014926671977576557,0.0,0.0,0.0
2016,85014,AGUDO,36,9,27,0,84328.20999999999,124842.96063197739,3467.8600175549273,3159.261627735721,3949.8172552947067,2923.8714689681583,0.33773123885036016,0.26124116710173256,25.500975700978756,0.7083604361382988,0.9464041171574757,0.3259170329833872,0.691358024691358,0.12323278295602386,0.17665915119033124,0.6853383938779205,0.12323278295602386,0.0,0.014769671975724376,0.0,0.0,0.0
2016,85022,ERNESTINA,30,9,21,0,56771.72,84047.19612772099,2801.5732042573663,2735.1596228165777,2740.3707760169664,2731.4881285163037,0.12642147651448088,0.1458708666920784,28.470205861486935,0.9490068620495645,0.9920593207476944,0.3259471441062557,0.6164021164021164,0.01025492974318904,0.30219271144154164,0.6860873688519565,0.01025492974318904,0.0,0.0014649899633127198,0.0,0.0,0.0
2016,85030,AJURICABA,34,9,25,0,51468.37,76195.89802394768,2241.055824233755,1556.6839744911485,3233.283690241244,1112.9513185955404,0.3775388251303955,0.28374902877242864,22.7289096971855,0.6684973440348676,0.9355203184482279,0.38454025258620006,0.8088888888888889,0.10134787637533499,0.29347403074937095,0.5389238089335255,0.10134787637533499,0.0,0.06625428394176851,0.0,0.0,0.0
2016,85049,DEZESSEIS DE NOVEMBRO,22,9,13,0,34239.0,50688.82796253203,2304.0376346605467,2627.783218946066,3168.144275236384,1786.892588883325,0.2677050890929804,0.2152224071964719,17.842786880078506,0.8110357672762958,0.9555293821837181,0.5345658459651276,0.8076923076923076,0.03504775256286691,0.11580361575980606,0.849148631677327,0.03504775256286691,0.0,0.0,0.0,0.0,0.0
2016,85057,ALECRIM,24,9,15,0,49800.83,73727.20302173849,3071.966792572437,3516.047969012342,4081.576526554538,1850.5515626380748,0.3412670782796192,0.23758640167242193,17.490701040582067,0.7287792100242528,0.9261866118492682,0.5147102969970581,0.7555555555555556,0.0,0.4337277109638534,0.54418430375558,0.0,0.0,0.02208798528056661,0.0,0.0,0.0
2016,85065,BROCHIER,39,9,30,0,140613.9,208170.6178989072,5337.708151254031,4388.24993151492,4835.624472885799,4315.848952178268,0.21088559997743195,0.21143002220975307,32.16495724944093,0.8247424935754085,0.9758314181300347,0.21581671513271444,0.512962962962963,0.0,0.44305719420341805,0.5326429321710016,0.0,0.0,0.024299873625580403,0.0,0.0,0.0
2016,85073,ALEGRETE,106,15,91,9,644081.82,953525.2947742201,8995.521648813397,4349.7806656307985,26321.001856313884,2968.284706471472,0.6286038000927292,0.45896872232785574,36.51734403132714,0.34450324557855794,0.8485671494180064,0.42888586732660766,0.9172161172161172,0.017886174772018874,0.39307979535891885,0.5890340298690623,0.017886174772018874,0.0,0.0,0.0,0.0,0.0
2016,85081,EREBANGO,30,9,21,0,76181.82,112782.70883649001,3759.4236278830003,3618.213219682465,5522.78608353707,2176.988858287431,0.3442111779424537,0.20778973251098493,21.59912337923697,0.719970779307899,0.9410989698749187,0.37830285493310617,0.6798941798941799,0.02107458183592883,0.30125297610374757,0.6776724420603235,0.02107458183592883,0.0,0.0,0.0,0.0,0.0
2016,85090,ALPESTRE,26,9,17,0,66800.09,98893.60874709123,3803.6003364265857,3248.3841909923713,4872.576286488556,2618.0123066953374,0.2859943809149863,0.24347272586009985,20.169922577850777,0.7757662529942606,0.9595531607010409,0.46685865243594726,0.7581699346405228,0.04914364636335071,0.3865074133882155,0.480816118660918,0.04914364636335071,0.0,0.08353282158751583,0.0,0.0,0.0
2016,85103,ENTRE-IJUÍS,36,9,27,0,141418.73,209362.1214302336,5815.614484173155,4690.037880349937,8260.862175616365,4118.587557807299,0.36259446797935935,0.2996950969648787,23.042181412044737,0.6400605947790204,0.9358130929814374,0.45393916350401387,0.9094650205761317,0.0638380785911456,0.31005793928428005,0.6067288965188699,0.0638380785911456,0.0,0.01937508560570442,0.0,0.0,0.0
2016,85111,ALVORADA,281,17,264,34,885646.1699999999,1311147.123070341,4666.003996691606,1677.7100466876786,23124.32947818787,1450.8324251082506,0.6656420755528931,0.5370670320857369,74.91208588743008,0.2665910529801782,0.8498886003763492,0.3093809348263765,0.9688057040998218,0.05946196323527262,0.4224911964560294,0.44197311890368135,0.05946196323527262,0.0,0.07607372140501663,0.0,0.0,0.0
2016,85120,NOVA ESPERANÇA DO SUL,25,9,16,0,88752.17,131392.37350481603,5255.694940192641,6291.875312969454,6291.875312969454,5006.11208724852,0.2753855821215412,0.2108474643493224,20.122927326055514,0.8049170930422206,0.9609295689186146,0.3829211161822861,0.5833333333333334,0.0,0.23980822102715912,0.7466724475581837,0.0,0.0,0.013519331414657243,0.0,0.0,0.0
2016,85138,ANTA GORDA,18,9,9,0,46191.479999999996,68383.7723956523,3799.0984664251278,3515.862913856078,4278.475212819229,3034.9045627264427,0.1924721471001436,0.18626811697741663,16.08613570925704,0.8936742060698355,0.9798668939802604,0.5547014297874847,0.7407407407407407,0.018239294346056895,0.30728610557617986,0.6519596254547376,0.018239294346056895,0.0,0.02251497462302572,0.0,0.0,0.0
2016,85146,PAVERAMA,50,9,41,0,73642.72,109023.72045833456,2180.474409166691,2062.9948820289255,2605.5766001944094,1925.8468046186927,0.17704901176925558,0.1724834443920594,45.009751042734386,0.9001950208546877,0.9869193080512636,0.23407093056856126,0.8075880758807588,0.0,0.005119311182422376,0.9926469310204729,0.0,0.0,0.002233757797104724,0.0,0.0,0.0
2016,85154,ANTÔNIO PRADO,38,9,29,2,61694.56,91335.17153141474,2403.557145563546,2315.2176578102444,2863.173377713629,2230.1515035788975,0.23671942106914723,0.17398535624534808,32.23356121654174,0.8482516109616247,0.9684940518268241,0.25903920864335533,0.603448275862069,0.0029175992178240677,0.2472070471043152,0.6526363102354568,0.0029175992178240677,0.0,0.09723904344240401,0.0,0.0,0.0
2016,85162,TERRA DE AREIA,30,9,21,0,87467.73000000001,129490.83554552415,4316.361184850805,3046.4964177148076,6313.830256708592,2732.64287269139,0.3803890608189635,0.2669059777817488,18.41793715393956,0.613931238464652,0.9256914055710617,0.3861917989640294,0.7724867724867726,0.08002951488508961,0.40955675881836645,0.36193656792053475,0.08002951488508961,0.0,0.14847715837600906,0.0,0.0,0.0
2016,85170,ARATIBA,43,9,34,0,112009.32999999999,165823.23252923504,3856.3542448659314,3554.539441515214,6336.288550472768,3146.8925410910483,0.3505466952183023,0.22630409448927155,30.91436038875903,0.7189386136920705,0.9423547849615793,0.3479061967427177,0.8888888888888888,0.011405299897785302,0.31614830657410414,0.6706325267725467,0.011405299897785302,0.0,0.0018138667555640234,0.0,0.0,0.0
2016,85189,HARMONIA,30,9,21,0,80108.20000000001,118595.48375209873,3953.1827917366245,4037.1632890512237,4272.553447818787,3960.18034404548,0.11443865505237483,0.13962990055949331,28.351550831087746,0.9450516943695916,0.9902052167747651,0.34477906131956537,0.8042328042328042,0.0,0.13032373714551068,0.8696762628544892,0.0,0.0,0.0,0.0,0.0,0.0
2016,85197,ARROIO DO MEIO,52,11,41,0,178891.66999999998,264838.6075691478,5093.0501455605345,4797.295848920439,7288.952494918849,4380.625659076851,0.2466971459491485,0.2261114785277593,42.745768508361024,0.8220340097761736,0.974645907171489,0.3082753378063943,0.8403547671840355,0.09200629632447392,0.09477802963100519,0.788619783134676,0.09200629632447392,0.0,0.02459589090984505,0.0,0.0,0.0
2016,85200,CAMPOS BORGES,35,9,26,0,74217.15,109874.1303256355,3139.2608664467284,2709.2074877021414,2857.2516127131876,2596.8864100562605,0.21086805793154673,0.20027177006931687,30.461218696643453,0.8703205341898129,0.9802425498415969,0.29667805891225957,0.6901709401709402,0.030302969057690848,0.557822551795643,0.41187447914666625,0.030302969057690848,0.0,0.0,0.0,0.0,0.0
2016,85219,ARROIO DOS RATOS,53,9,44,1,106349.34,157443.94985802236,2970.6405633589125,1581.111255117971,3775.1251877816726,1502.6478688621166,0.49646785825472706,0.4030313681307284,24.938132568633435,0.47053080318176294,0.8914984811189747,0.3002886524730665,0.7588383838383838,0.06507017344912532,0.30827647825553034,0.6249232012159173,0.06507017344912532,0.0,0.0017301470794271032,0.0,0.0,0.0
2016,85227,CERRO GRANDE,29,9,20,0,65484.91,96946.56202377098,3342.9848973714134,2798.033962708769,3627.0810627706264,2712.4274474211315,0.26046656634593224,0.18366475574296426,23.810229033071913,0.8210423804507556,0.9683336900455871,0.3758508639623998,0.7027777777777778,0.006070100730076593,0.38054568602140554,0.6048326247985987,0.006070100730076593,0.0,0.008551588449919226,0.0,0.0,0.0
2016,85235,ARROIO DO TIGRE,35,9,26,0,140289.18,207689.8890161713,5933.9968290334655,4653.322937347197,9285.371933930306,4524.228460337565,0.344429120315215,0.26671329891585366,23.698202619479154,0.6770915034136902,0.9421173177781748,0.3819525497262155,0.6965811965811965,0.028206380563347795,0.16362630389599542,0.8081673155406569,0.028206380563347795,0.0,0.0,0.0,0.0,0.0
2016,85243,IPIRANGA DO SUL,25,9,16,0,68920.02,102032.04056643789,4081.2816226575155,2568.5063512916436,3514.9968557247635,2431.9134393502018,0.3110464680654472,0.22556276100906525,18.41947791244002,0.7367791164976008,0.947530253017693,0.4365203318281103,0.7152777777777778,0.05314856263825808,0.5037505792946665,0.44310085806707533,0.05314856263825808,0.0,0.0,0.0,0.0,0.0
2016,85251,ARROIO GRANDE,67,9,58,7,140805.71999999997,208454.59613950338,3111.2626289478117,1287.9838875961,8740.229052402134,962.2868125717989,0.6237052229488591,0.4400223229567662,22.739130358751645,0.33939000535450214,0.8329991309592205,0.35508351507310926,0.8869731800766284,0.06133394296765786,0.24893811132104585,0.6648948636461645,0.06133394296765786,0.0,0.024833082065132017,0.0,0.0,0.0
2016,85260,LAGOÃO,30,9,21,0,57869.11,85671.81755117972,2855.7272517059905,3012.712748387287,4989.08701287225,1732.131067041739,0.3774061440838934,0.22970735164235287,20.683850204760404,0.6894616734920135,0.9291790073532725,0.4855087627924466,0.8624338624338624,0.011923805290940191,0.19691680069038558,0.7911593940186742,0.011923805290940191,0.0,0.0,0.0,0.0,0.0
2016,85278,ARVOREZINHA,36,9,27,0,90283.85999999999,133659.95056319775,3712.776404533271,3253.4324956552477,4578.264565966597,2812.8383752098734,0.30539186812201735,0.24793844658391873,27.010052898313454,0.7502792471753738,0.9572790983799117,0.37166975359715454,0.8004115226337448,0.08284769835937456,0.19538375962215176,0.5288892167437238,0.08284769835937456,0.0,0.19287932527475013,0.0,0.0,0.0
2016,85286,ESTAÇÃO,34,9,25,0,59209.0,87655.44597779022,2578.1013522879475,2775.827343957112,3179.987805237268,2390.9126189283925,0.23663681892558075,0.20875204783056628,28.51981196300246,0.8388179989118371,0.9685672680222935,0.330777415595602,0.7911111111111111,0.004171663091759699,0.35021702781671704,0.6456113090915232,0.004171663091759699,0.0,0.0,0.0,0.0,0.0
2016,85294,AUGUSTO PESTANA,30,9,21,0,84699.56,125392.7224902059,4179.757416340197,3549.2098530148164,5381.4039441515215,2390.9126189283925,0.3472069591231248,0.23976370125181287,21.163138562596398,0.7054379520865466,0.9432589660977482,0.42533054481038624,0.8253968253968254,0.06341001063051567,0.201181682643924,0.7354083067255602,0.06341001063051567,0.0,0.0,0.0,0.0,0.0
2016,85308,ARROIO DO SAL,71,9,62,4,128492.14000000001,190225.06437096823,2679.2262587460314,1850.5515626380748,1932.7160520192053,1676.9698260626233,0.5103909803025666,0.3065168032846211,38.26913031930508,0.5390018354831702,0.8950160616981923,0.17255141053764064,0.6478494623655914,0.0,0.5683616134029676,0.30174211434255815,0.0,0.0,0.1298962722544741,0.0,0.0,0.0
2016,85316,BAGÉ,188,17,171,30,580949.88,860062.1665987215,4574.798758503838,1724.7140563786857,14064.191876049368,1332.3971250994139,0.6975375888030788,0.5256681523025705,48.20956471855764,0.2564338548859449,0.8234116889274805,0.307356961671117,0.8981768145854833,0.0875245038349952,0.4515728620169437,0.44868722582402465,0.0875245038349952,0.0,0.01221540832403649,0.0,0.0,0.0
2016,85324,SÃO JOSÉ DO HORTÊNCIO,22,9,13,0,22810.04,33768.92413266959,1534.951096939527,1504.8685307372825,1628.4853751215057,977.0912250729035,0.363475987687081,0.331127871761733,13.935018279062067,0.6334099217755486,0.92274273346405,0.44953888726192504,0.7136752136752136,0.007628219854064262,0.23366903346070414,0.7587027466852316,0.007628219854064262,0.0,0.0,0.0,0.0,0.0
2016,85332,BARÃO DE COTEGIPE,40,9,31,0,48902.4,72397.13018940174,1809.9282547350435,1406.4191876049367,1110.3309375828449,1406.4191876049367,0.34618770244405184,0.2279759275618375,28.18722810213433,0.7046807025533582,0.9477577752651298,0.2096743718099726,0.4659498207885304,0.019221960476377437,0.11392078916372202,0.8464083562360948,0.019221960476377437,0.0,0.020448894123805784,0.0,0.0,0.0
2016,85340,PINHAL,13,9,4,0,42014.3,62199.70281451589,4784.59252419353,4470.932575333589,4470.932575333589,5352.683383899378,0.16691771061830774,0.23809988503914142,11.922613507152914,0.9171241159348396,0.9829987292084171,0.6491718295913536,0.33333333333333337,0.032457996444067855,0.3032300907072116,0.6643119128487205,0.032457996444067855,0.0,0.0,0.0,0.0,0.0
2016,85359,BARRACÃO,25,9,16,0,71736.58,106201.79217384901,4248.07168695396,2754.2129017054995,6439.9194379805,2390.9126189283925,0.40393226440401797,0.27769626040159706,16.32772928321113,0.6531091713284453,0.9175103999399316,0.46892227089721866,0.7083333333333333,0.07248742552265525,0.32428518337506473,0.5513710020745343,0.07248742552265525,0.0,0.05185638902774568,0.0,0.0,0.0
2016,85367,TRÊS CACHOEIRAS,31,9,22,2,48972.189999999995,72500.45018424695,2338.724199491837,2072.6177501546435,3108.9266252319658,1539.2887898023505,0.38408822007597765,0.3035845446160362,20.82860415035398,0.6718904564630316,0.9255582497088477,0.4481868178654049,0.8333333333333334,0.038144097701164684,0.18230755046894984,0.7226793410709222,0.038144097701164684,0.0,0.05686901075896341,0.0,0.0,0.0
2016,85375,BARRA DO RIBEIRO,67,9,58,7,120959.54999999999,179073.50741479863,2672.7389166387857,1364.9668326018439,8298.613427494183,1161.036050399128,0.542694711246045,0.3834324780474134,30.585595887509232,0.4565014311568542,0.8783227410245262,0.3640500481359265,0.8984674329501915,0.012983679254759134,0.4404335994966913,0.5191024602852773,0.012983679254759134,0.0,0.027480260963272437,0.0,0.0,0.0
2016,85383,SÃO VENDELINO,23,9,14,0,69268.45,102547.87071121388,4458.603074400604,4488.697870334914,4648.5855253468435,4182.246531562048,0.12107620236291172,0.16962109012111573,21.896098773867056,0.9520042945159589,0.9909230705793195,0.43751159438387893,0.8015873015873016,0.0,0.21712612307623458,0.778975998452398,0.0,0.0,0.0038978784713675566,0.0,0.0,0.0
2016,85391,BARROS CASSAL,35,9,26,0,113898.34000000001,168619.80085510618,4817.7085958601765,4003.1131402986834,7485.081351733482,2984.5621580164366,0.3517583085808931,0.23422588950813508,25.298166661681925,0.7228047617623408,0.9442446260410022,0.3531238471078683,0.7649572649572649,0.06637190673718334,0.19406252979630784,0.7193721172758093,0.06637190673718334,0.0,0.02019344619069953,0.0,0.0,0.0
2016,85405,PROTÁSIO ALVES,16,9,7,0,35847.71,53070.42860599724,3316.9017878748273,1704.239553889658,1682.0329351380012,5670.089987923061,0.3440035465305875,0.25831496628375983,10.941869567561463,0.6838668479725915,0.9208477068115163,0.4354308824747801,0.3253968253968254,0.09299366682000049,0.48036541246288816,0.3640399902811086,0.09299366682000049,0.0,0.06260093043600275,0.0,0.0,0.0
2016,85413,BENTO GONÇALVES,170,17,153,0,447100.82999999996,661906.5116906241,3893.5677158272,2158.202058823529,6391.745879701906,1957.8243356210787,0.5766768331982428,0.4342768721766856,54.9835305434262,0.3234325326083894,0.8791801323416967,0.23278429163282924,0.8585159554017685,0.06072216417044004,0.2360208546246716,0.6720397052271185,0.06072216417044004,0.0,0.031201015663513756,0.0,0.0,1.6260314256182437e-05
2016,85421,POUSO NOVO,28,9,19,0,71685.21999999999,106125.75671124333,3790.205596830119,4293.279625320333,4426.519337830275,4071.2134378037645,0.17024085100307773,0.14777104680713823,25.42313119444066,0.9079689712300236,0.982569502590251,0.37508903508979957,0.6403508771929824,0.0029294741649673398,0.25737523020784486,0.731573398254201,0.0029294741649673398,0.0,0.00812189737298707,0.0,0.0,0.0
